time_slot,start_lat,start_lng,demand
morning,30.5317951880815,114.36420585363717,8
morning,30.531641387879663,114.36418605241859,5
morning,30.532009517403207,114.36386443991306,9
morning,30.53202128030847,114.36417472553782,8
morning,30.531825992582256,114.36386330041945,5
morning,30.531989819560795,114.36377526855,7
morning,30.531572097637277,114.36388550646724,6
morning,30.53184594050278,114.3641390521761,6
morning,30.531844783126783,114.36401995951199,9
morning,30.531947716965004,114.36389691555374,8
morning,30.531580345471735,114.36377901000985,6
morning,30.53187156570786,114.36376956204552,7
morning,30.531897175772837,114.36423005642246,8
morning,30.53181129605367,114.36380845880815,6
morning,30.53201659121693,114.36409721517434,5
morning,30.531625792588994,114.36396579407044,8
morning,30.53182287987636,114.36384812690284,9
morning,30.531662800519687,114.36408362335564,9
morning,30.53155388174257,114.36383040482575,7
morning,30.531577396853674,114.36421972985946,5
morning,30.531856230618608,114.36422042593797,7
morning,30.532021463803748,114.3640771784342,9
morning,30.531275238332157,114.36462258200454,5
morning,30.531436370359245,114.36493808507832,9
morning,30.531484141451912,114.36477020516404,6
morning,30.531630608292932,114.36494555133153,8
morning,30.531322414347798,114.36494307575312,8
morning,30.531303571502097,114.36473167521372,6
morning,30.531626986573656,114.36486089562746,8
morning,30.53167648390236,114.36480411277137,6
morning,30.5312527160521,114.36456268991645,6
morning,30.531285263202008,114.36502952245726,7
morning,30.531470454524325,114.36455595251667,9
morning,30.531404690950925,114.36491739674773,9
morning,30.531358230886376,114.36485528683428,7
morning,30.531574278570968,114.3646438807366,6
morning,30.531695835381374,114.36487838439783,8
morning,30.531398634871504,114.36458156319817,5
morning,30.531350540561245,114.36477095842864,9
morning,30.531256952486373,114.36479703044813,6
morning,30.53159291812864,114.36498755076649,8
morning,30.53147669942015,114.3647411774091,6
morning,30.531349322225868,114.36478966247525,5
morning,30.53144795853737,114.36465800378352,7
morning,30.531678763723544,114.36502482152031,7
morning,30.531719097179153,114.36487357084602,7
morning,30.5317076844254,114.3648404076542,6
morning,30.531499353004246,114.36501846348746,8
morning,30.531681050170008,114.3648136319524,7
morning,30.531393830354748,114.36478321912847,5
morning,30.53139426419221,114.36478077877717,8
morning,30.53162933554275,114.36484324045618,8
morning,30.531721054189767,114.36470807787335,9
morning,30.531665190230857,114.36491998501738,9
morning,30.531564203792563,114.36475626825263,5
morning,30.53141028235191,114.36491977944473,8
morning,30.531711237606434,114.36504902128252,5
morning,30.531508592499733,114.36468582184722,5
morning,30.531643158996552,114.36481285426242,5
morning,30.5316822876702,114.36468627811826,6
morning,30.531477571251653,114.36459761171909,6
morning,30.53137790345429,114.36502153877206,7
morning,30.53167851105451,114.36496536921187,9
morning,30.53128691468602,114.36485605756498,5
morning,30.531255029432945,114.3649181751829,5
morning,30.531629763789194,114.36473348183064,7
morning,30.531433565310838,114.36485542468296,6
morning,30.53136026866863,114.36481912661147,9
morning,30.531703538154776,114.36479086902968,8
morning,30.531588521822858,114.36487764773675,9
morning,30.531424204652478,114.36465640631732,6
morning,30.531417038286722,114.36476284178875,8
morning,30.53142912644681,114.36470379589639,5
morning,30.53132034217781,114.36479769811987,5
morning,30.531552338169885,114.3647470753556,8
morning,30.531552964644877,114.36480203640818,5
morning,30.531509802562848,114.36491332910155,7
morning,30.531632040202986,114.36492317527345,6
morning,30.53136167484256,114.36461687375298,8
morning,30.531306322150993,114.36459704449305,5
morning,30.531298654973867,114.36462546040362,8
morning,30.53128137427824,114.36483070100428,8
morning,30.53162974116355,114.36500844751146,9
morning,30.531455348066103,114.36459359872913,9
morning,30.531255385750203,114.36466806855753,6
morning,30.531391090696903,114.36478826681923,8
morning,30.53171120414799,114.36487613240307,5
morning,30.531542354716066,114.36488781870352,6
morning,30.53174843708027,114.36469722262234,7
morning,30.53132051687653,114.36503486047337,8
morning,30.531400995959125,114.36463946320536,5
morning,30.53147891105411,114.3648025914199,7
morning,30.53135628185175,114.36479654762945,8
morning,30.531571422808582,114.36479436138237,9
morning,30.53172438012733,114.36499784596475,6
morning,30.531423158166362,114.36473800064753,5
morning,30.531526554773965,114.36462593000556,8
morning,30.53134747541404,114.36466854928516,7
morning,30.531320189382274,114.36471234711273,6
morning,30.5314024323177,114.36479707590829,9
morning,30.531351247028688,114.36480497633555,9
morning,30.53161521089058,114.36488046942297,7
morning,30.531708167083313,114.36473072608399,7
morning,30.531264543293247,114.36477204602002,6
morning,30.53165069154591,114.36499802485062,9
morning,30.53165613719557,114.36500129905461,8
morning,30.531987998564443,114.36542772974818,7
morning,30.532265291005444,114.36507349637299,8
morning,30.5324321429065,114.36525184524099,5
morning,30.532114053169185,114.36516116961309,6
morning,30.53217493708153,114.36525992031797,9
morning,30.53225374256104,114.36495695950015,5
morning,30.53222396181262,114.36496746541825,8
morning,30.53241046459041,114.36497503997107,9
morning,30.532309314431497,114.36508093550981,5
morning,30.532102396148698,114.36500669920278,9
morning,30.532302132448027,114.36540827881144,6
morning,30.53216084613514,114.36535680327493,9
morning,30.531995237845777,114.36505143356209,9
morning,30.532088976706532,114.36504573198468,7
morning,30.532260709787533,114.36533129829549,9
morning,30.532289063280658,114.36500575244878,6
morning,30.532061757084513,114.36500217264192,7
morning,30.532375233449915,114.36512445889964,8
morning,30.53208202685496,114.36540596114305,5
morning,30.53231038420779,114.36528304381481,5
morning,30.532310299422495,114.36501530814583,9
morning,30.53230434572532,114.3651222485155,7
morning,30.532220852464597,114.36541616965744,9
morning,30.532221716388303,114.36533411294708,7
morning,30.53213585404993,114.36535207854854,9
morning,30.53231841324713,114.3653262352,8
morning,30.53227959356951,114.36531385211133,5
morning,30.53235080771903,114.36501706016611,9
morning,30.53196184375857,114.36542510603302,5
morning,30.532371845823082,114.36507314980835,5
morning,30.532151619636185,114.36508760497829,5
morning,30.532085863924703,114.36525555097785,5
morning,30.53211975376035,114.36504485201155,6
morning,30.532144633409075,114.36540726661656,5
morning,30.532098915994432,114.36542252673084,7
morning,30.532005962848444,114.3650608184745,7
morning,30.53228951228661,114.36526035814256,6
morning,30.532101649453757,114.3653016734058,9
morning,30.532148820935976,114.36541714041965,6
morning,30.53202285174503,114.3650982609803,7
morning,30.532169499684013,114.36525865965781,8
morning,30.5322003857043,114.36522405734544,9
morning,30.53211572983411,114.36510424391115,8
morning,30.53214579819875,114.36517710322956,7
morning,30.53214062184596,114.36529584989121,9
morning,30.532282052936047,114.365204076094,7
morning,30.53201039877654,114.36540442694607,9
morning,30.532090361807025,114.36541175571843,8
morning,30.53228789468593,114.3649504104587,9
morning,30.53200947701334,114.36517170692188,6
morning,30.531964902568266,114.36521701588534,9
morning,30.532126307521274,114.36535486243065,6
morning,30.532268941034015,114.36501783029807,7
morning,30.532170320970373,114.36503534304632,8
morning,30.53219473992618,114.36529297501916,5
morning,30.53198739941166,114.36525159927047,6
morning,30.532093085372978,114.36522123700911,6
morning,30.53200204621116,114.3650215958568,8
morning,30.53196552766541,114.36542860899061,6
morning,30.532303913591814,114.36543944890228,7
morning,30.532235263228955,114.36537935123008,6
morning,30.53232381033477,114.36539682914125,7
morning,30.532093656446047,114.3651683340158,5
morning,30.532081612423397,114.36511173264536,8
morning,30.532197690293206,114.36502882221048,5
morning,30.532329546260048,114.36540267554562,5
morning,30.532258497666582,114.3652879020679,9
morning,30.532170658709607,114.36521176984232,6
morning,30.532430697820104,114.3653349874541,6
morning,30.532346166705032,114.36529481323547,8
morning,30.532050868341635,114.36505168841197,8
morning,30.531996244584743,114.36530645438998,5
morning,30.532102186827302,114.36509437046317,5
morning,30.531982771007943,114.36510644635729,7
morning,30.532273086002366,114.36516546135815,7
morning,30.53239669713578,114.36495361321961,5
morning,30.53217097366537,114.365001425341,5
morning,30.532419439594744,114.3652526551397,7
morning,30.532282175767737,114.36534639057099,6
morning,30.53196055753663,114.36520038239546,5
morning,30.53218705833941,114.36515694991384,7
morning,30.532011749982473,114.36537531430034,9
morning,30.532137768623343,114.36517030271816,9
morning,30.532009765607633,114.36530180837408,9
morning,30.531240326591384,114.36449166810259,9
morning,30.53091287767103,114.36446501907113,8
morning,30.53107292761051,114.36449271749612,9
morning,30.531023018812682,114.36415572976507,5
morning,30.530846432929142,114.36445409482073,8
morning,30.530906715135583,114.36425728140918,7
morning,30.53080047217902,114.36445576966804,9
morning,30.531123296129383,114.3643121847344,5
morning,30.53116291207412,114.3640759364435,5
morning,30.53097836030794,114.36445634847269,8
morning,30.530996421036374,114.36424983330711,6
morning,30.53103150092297,114.36410653582983,6
morning,30.531163120786108,114.36439289435486,9
morning,30.530826915069888,114.36444941587355,7
morning,30.531247733344514,114.36451753772792,5
morning,30.531120527804074,114.36452717155547,8
morning,30.531155561158258,114.36439797987943,7
morning,30.53119985007054,114.36422778628942,5
morning,30.531181535791536,114.36439439269802,8
morning,30.530788719518984,114.36424008836312,7
morning,30.53077194076266,114.36435949960851,9
morning,30.53099877099583,114.36454820477242,5
morning,30.53088001356201,114.36409229324684,7
morning,30.530973433046412,114.3641860581908,7
morning,30.53104611571569,114.36448834584198,9
morning,30.531107219118294,114.36446672528388,9
morning,30.53119149286285,114.36438238419797,6
morning,30.530808314027343,114.36408696370906,9
morning,30.530781081184834,114.36412579309912,9
morning,30.531142823097635,114.36428000868466,7
morning,30.530816648048283,114.36445368629157,9
morning,30.530878488195068,114.36433476907723,8
morning,30.53120072297009,114.36448843062779,6
morning,30.531117571613578,114.36438670778807,8
morning,30.530820828044227,114.3642378807527,9
morning,30.530902249515886,114.3643838326347,6
morning,30.530936049951045,114.36420456141424,5
morning,30.53116346127902,114.36415471198319,7
morning,30.531235727321608,114.36448070883266,8
morning,30.531072647392012,114.36408055049407,7
morning,30.531236308632188,114.36451804913726,9
morning,30.530954959203434,114.36421834639644,6
morning,30.53105808779515,114.3642456093994,7
morning,30.531086366943377,114.3641408388916,7
morning,30.530868847966108,114.36411321582258,6
morning,30.53097009473355,114.36429824825075,7
morning,30.531034199920953,114.36429110098685,5
morning,30.531034087486024,114.36408518007174,7
morning,30.530752802086152,114.36433625094216,6
morning,30.53091459394742,114.36431263054972,8
morning,30.530756223544994,114.36440097431566,6
morning,30.53093659463528,114.36414006076396,6
morning,30.530993704773635,114.36443189424398,9
morning,30.531219355345375,114.36453723075628,7
morning,30.530757766895245,114.36443334594267,7
morning,30.531001651622056,114.36454767416897,7
morning,30.531225286571686,114.36413048142335,8
morning,30.53101344164242,114.36433025204971,5
morning,30.530819625515058,114.3642696395666,6
morning,30.530901796647193,114.3641703036833,7
morning,30.530760242865025,114.3643672338623,6
morning,30.531151204042548,114.36445479156859,5
morning,30.53093744180268,114.36441506953571,5
morning,30.53117295176008,114.36446954608635,7
morning,30.530840963871515,114.36433990758889,7
morning,30.53124996133209,114.3644069529845,7
morning,30.53117538132042,114.3643565592779,5
morning,30.53107795464879,114.36416987463532,6
morning,30.530798562459278,114.36422326052057,7
morning,30.53111882851495,114.36416636772041,7
morning,30.53124962770139,114.3644956043108,6
morning,30.531157271614436,114.36448441498094,6
morning,30.53090446345065,114.36439395732542,5
morning,30.531230781602176,114.36433363652677,7
morning,30.53123043292878,114.36421286115791,9
morning,30.53114625995674,114.36433027084392,8
morning,30.53107213872254,114.36408989727434,6
morning,30.530785135491836,114.36406626694847,9
morning,30.531026150168277,114.36449146844448,6
morning,30.530851510901535,114.36416995031874,7
morning,30.5307668862003,114.36426424291933,6
morning,30.531097546327036,114.36439240107423,5
morning,30.530791866039745,114.36451105139642,7
morning,30.53115316522471,114.36438826999698,8
morning,30.53097437908861,114.364694600585,8
morning,30.530811719794364,114.36491940816242,8
morning,30.530629249111218,114.36449522084081,5
morning,30.530873014464834,114.36477922673896,8
morning,30.530774356650497,114.36456147983009,5
morning,30.530789835779952,114.36461583119875,7
morning,30.530641719895492,114.36474794797262,9
morning,30.530985436041224,114.36462484675536,7
morning,30.530834057942318,114.3648638368163,5
morning,30.530606560827763,114.36476153082731,8
morning,30.530808961581506,114.36460653396081,7
morning,30.530753168034387,114.36470851587059,7
morning,30.53090659207303,114.36481405987612,6
morning,30.53084248767289,114.3646872414312,7
morning,30.530970756672367,114.36461409939835,9
morning,30.530801917050624,114.36468146886031,8
morning,30.530916793122245,114.36464351732987,8
morning,30.53085447823156,114.3648335523105,7
morning,30.530719525289616,114.36486194259055,8
morning,30.530653170627478,114.3648109583555,6
morning,30.530791687178045,114.36488361358586,9
morning,30.531007168302928,114.36455694455775,7
morning,30.530868227085964,114.36484692518684,6
morning,30.53093561278042,114.36457412108723,7
morning,30.530905145998556,114.36466363338431,9
morning,30.53073994308571,114.36492391180218,9
morning,30.530931363059203,114.36480358166817,6
morning,30.530684051581808,114.36462727766532,9
morning,30.53055913161777,114.36483486280811,7
morning,30.530770563781715,114.3645993732483,6
morning,30.530835282889324,114.36476751731952,7
morning,30.530817157863307,114.36486289587523,5
morning,30.530792530419912,114.36462627684861,5
morning,30.53065688952536,114.36492641037147,7
morning,30.530754064244896,114.36468597291154,7
morning,30.530623723812727,114.3646845860423,6
morning,30.53059011160414,114.36457833257434,6
morning,30.53057409428961,114.3644614175552,5
morning,30.53086374358931,114.36466206525776,7
morning,30.53065617704885,114.36452095631007,8
morning,30.530812103957608,114.36455612545194,9
morning,30.5305664262715,114.36459913767175,8
morning,30.53057223691094,114.36448610875895,7
morning,30.53070777416194,114.36458592839382,7
morning,30.530574202961006,114.36468838604452,8
morning,30.531001498633273,114.36468697495114,5
morning,30.530703854763505,114.36491989164469,9
morning,30.530592694965357,114.36491274356294,9
morning,30.531013168317855,114.36461851237159,7
morning,30.53091842593751,114.36447108603515,6
morning,30.530908167986063,114.36464742299883,7
morning,30.530811850585803,114.36479000569555,7
morning,30.530870338488484,114.36488175581864,6
morning,30.531011142095377,114.36448329731013,8
morning,30.530594318022267,114.36450596151383,6
morning,30.530864145100075,114.3646963496056,7
morning,30.530609513321373,114.36467306615502,7
morning,30.53082955021919,114.3646857438027,5
morning,30.530772110305264,114.36460555432954,8
morning,30.530678732012507,114.36485958249767,9
morning,30.531029976732505,114.36485697661783,5
morning,30.530571470141155,114.36464605629804,7
morning,30.530645926703407,114.36471018339896,7
morning,30.530660317773446,114.36492456155307,7
morning,30.530712347049533,114.36484090559776,8
morning,30.530816014497844,114.36473602281616,9
morning,30.530821562062872,114.36486734990866,7
morning,30.53089744743681,114.3647255302939,8
morning,30.53063305373095,114.36450784056423,8
morning,30.530803684783752,114.36446869411893,6
morning,30.53074559053865,114.36452837023256,7
morning,30.53096823510651,114.36461260093662,6
morning,30.530938290022878,114.36453018113158,9
morning,30.530949400604694,114.36484559239057,7
morning,30.53095863690223,114.36465544177125,6
morning,30.53080269144004,114.36486094249676,7
morning,30.530809672316423,114.3645758370017,8
morning,30.5305868256108,114.3647855110516,8
morning,30.53071053662958,114.36479009810985,5
morning,30.5308683955027,114.36470368260265,9
morning,30.53081129117591,114.36494105086838,8
morning,30.5307968263014,114.36447049811125,8
morning,30.530755651233655,114.36459857427019,5
morning,30.53063633835654,114.36472442375263,9
morning,30.531731382878228,114.36539043920514,9
morning,30.53162887936577,114.36538556427722,7
morning,30.531619272220954,114.36546459941233,6
morning,30.531531659617887,114.36567348029912,5
morning,30.531360616892986,114.36564167172276,8
morning,30.531486001737154,114.36548256714339,8
morning,30.531596918139684,114.36557381611408,5
morning,30.53182184342645,114.36539005533314,6
morning,30.531493380659846,114.36544393749423,9
morning,30.531759648041756,114.36556991653345,8
morning,30.531733596768646,114.3655021405034,5
morning,30.53158357672504,114.36527495185611,8
morning,30.531551481221154,114.36533442773488,8
morning,30.53139901398116,114.36561238408355,9
morning,30.531586026578847,114.3653300384259,6
morning,30.531700356857176,114.36537033140486,8
morning,30.5317630035717,114.36540345078505,5
morning,30.531816291282492,114.36544431232272,9
morning,30.531378593538726,114.36544358108428,9
morning,30.53155856267064,114.36557967630401,9
morning,30.531761699754764,114.36566756657211,7
morning,30.53135558037487,114.3653854564268,9
morning,30.531763221634474,114.36545907167564,7
morning,30.531389133347187,114.3652750583667,6
morning,30.531571190315674,114.3655700478829,8
morning,30.531538555054908,114.36570160559515,8
morning,30.53174723810819,114.36540075708206,9
morning,30.531687216012568,114.3657151188502,7
morning,30.53139717026511,114.3653455926377,8
morning,30.531452016558088,114.36539339308723,5
morning,30.531415436473225,114.36569523860051,9
morning,30.53154524106293,114.36546521355004,8
morning,30.53160286490675,114.36540851336883,6
morning,30.531693124897917,114.36535892100356,9
morning,30.531409013575256,114.36525522752996,9
morning,30.53171698784725,114.36538640613425,6
morning,30.531724673060904,114.36566725106391,9
morning,30.531792639835295,114.36568831986193,8
morning,30.531818138848994,114.36546847967462,9
morning,30.531578852033554,114.36554517581536,6
morning,30.531494903019855,114.36561077694377,9
morning,30.531690276989032,114.3653472567302,5
morning,30.531554378550098,114.36530600236304,5
morning,30.531571416285875,114.36543837145817,5
morning,30.531376566743216,114.36547389624849,9
morning,30.53150013834865,114.3654706998875,6
morning,30.531477490745868,114.36548393353519,6
morning,30.531635026219334,114.36550250809297,8
morning,30.531398221713463,114.36543512520338,8
morning,30.531352634416393,114.36550346089776,7
morning,30.53179927571768,114.36566634311073,5
morning,30.531422186923496,114.36542844242608,7
morning,30.531654722606504,114.3656712578588,8
morning,30.531823056072803,114.36538834138426,7
morning,30.53176072740895,114.36546778383527,8
morning,30.531519833248765,114.36540560103997,9
morning,30.53177704654527,114.36572327747444,6
morning,30.53152826836019,114.36548311185402,8
morning,30.531416331238347,114.3654693178606,9
morning,30.531600266862267,114.36554196636268,7
morning,30.531486738508935,114.36527664728736,5
morning,30.53166278839502,114.3655305539056,9
morning,30.531748017829692,114.3657330662848,6
morning,30.531365095287672,114.36547213067578,6
morning,30.53162987338028,114.3653037598716,7
morning,30.53157178732078,114.36565988229678,5
morning,30.53152788737816,114.36538116568138,8
morning,30.531785662916246,114.36574885174075,9
morning,30.531398676287306,114.36559259203591,6
morning,30.531606883936746,114.36567627656348,8
morning,30.531443885559685,114.36547390411212,9
morning,30.531824713908264,114.36567167174785,7
morning,30.53166951452998,114.36545569895907,9
morning,30.53168938227676,114.365504361902,6
morning,30.5316320986491,114.36566956395191,8
morning,30.53151210191116,114.36572493600616,8
morning,30.531395772435427,114.36546929244021,8
morning,30.53162200129916,114.36533399096442,7
morning,30.53184005083487,114.36532893410586,5
morning,30.531768349436046,114.36556183467674,8
morning,30.531609166749885,114.36553370413138,5
morning,30.53141370048119,114.36527137797262,7
morning,30.5315457479162,114.36541813624545,8
morning,30.531768159276645,114.36549346353767,6
morning,30.530308983502454,114.36508197062888,5
morning,30.530741601385138,114.36488410028785,6
morning,30.530430349540367,114.36498931516732,8
morning,30.530273662661838,114.36503361829205,5
morning,30.530729798375322,114.36497417960543,5
morning,30.53060034525353,114.36486315610146,9
morning,30.530419954989213,114.36484403406156,5
morning,30.530265180276196,114.36511255962502,6
morning,30.530677488991895,114.36504390972763,8
morning,30.53053397965846,114.36478258367687,7
morning,30.53028926116258,114.36494897191793,5
morning,30.530468911391157,114.36512763637037,8
morning,30.530746340744102,114.36485964848552,9
morning,30.53026190891676,114.36488011795886,8
morning,30.53073971060547,114.36500380231105,8
morning,30.530284618662908,114.36521817494116,9
morning,30.530689513611968,114.36485935827609,8
morning,30.530289860086853,114.36507493580868,9
morning,30.53033454810727,114.36496689308018,7
morning,30.530615380161976,114.3648322308853,8
morning,30.530443267509945,114.36502258277356,8
morning,30.530533163926613,114.3648203530255,8
morning,30.530455258772257,114.36500271119036,9
morning,30.530535800558685,114.36524052409494,6
morning,30.530453009490653,114.36520647039859,9
morning,30.530691271513597,114.36504948789917,7
morning,30.530735703481344,114.36476801359116,9
morning,30.5306076606901,114.36491221926192,8
morning,30.53032197032615,114.3649366299489,7
morning,30.530279962377502,114.36501027763829,5
morning,30.530400995797923,114.36506050907647,7
morning,30.53068746734759,114.36514733282051,7
morning,30.530512688648162,114.36517406053345,9
morning,30.530502439590865,114.36518482781328,7
morning,30.530336195466496,114.36503886594592,7
morning,30.530263649022025,114.36485834298925,6
morning,30.530359910797817,114.36476253925494,8
morning,30.53036409344543,114.36502602332249,5
morning,30.530733395007573,114.36499307901684,7
morning,30.5305827063338,114.36512543619327,8
morning,30.530531021615936,114.36481261256877,9
morning,30.530528244888714,114.36482676008028,6
morning,30.530556959078268,114.36520192849608,9
morning,30.53026826760456,114.36482244724638,5
morning,30.530273721797094,114.36478342914681,7
morning,30.53068876429405,114.36500695753836,7
morning,30.53055664981588,114.36524059981282,9
morning,30.530423280772574,114.36488941781676,5
morning,30.530341491082524,114.3650859756657,9
morning,30.53036466538736,114.3648741461572,5
morning,30.530534544764706,114.36504204466573,9
morning,30.530428869338625,114.36518491953424,6
morning,30.530700653330825,114.36517451552677,7
morning,30.53064497471578,114.36518156955846,6
morning,30.53064661129627,114.36495133337097,7
morning,30.53072449185072,114.3649269820245,8
morning,30.53029334008864,114.36510961098259,6
morning,30.53033215033738,114.36520744512043,8
morning,30.530628236912854,114.36485759844304,9
morning,30.530552656652006,114.36480348944012,6
morning,30.530595176564436,114.36496857477177,5
morning,30.53065702264904,114.36495166197868,8
morning,30.530397240791356,114.36506266141802,8
morning,30.53037110057783,114.36497079370154,6
morning,30.530554421690535,114.3652078320292,6
morning,30.53049486065262,114.36477254242018,8
morning,30.53059494723452,114.3650156799174,9
morning,30.53065681546481,114.36524520975348,8
morning,30.530663037512845,114.36486210136448,8
morning,30.530253102603762,114.36489663441228,8
morning,30.53071193803556,114.36505362723568,5
morning,30.530575286198435,114.3650101880527,7
morning,30.530382617304692,114.36505564507559,8
morning,30.530454906037516,114.36494329459249,8
morning,30.530299266204665,114.36504186589458,8
morning,30.530270186563364,114.36484619390475,5
morning,30.530287987204428,114.36506242228434,8
